"GrandBayCDP_al,"	"0.0618,0.0031,0.0093,38941.0,38941.0,0.526,0.2702,0.9907,0.0057,0.9632,0.0078,0.8359,0.1376,0.0,0.065,0.0234"
"Granttown_al,"	"0.0,37188.0,37188.0,1.0,0.0,0.9819,0.0109,0.8494,0.0927,0.0,0.0772,0.0072"
"GraysonValleyCDP_al,"	"0.0117,50691.0,50691.0,0.9883,0.0081,0.949,0.029,0.9172,0.0644,0.0,0.0414,0.0138"
"Graysvillecity_al,"	"0.0084,30994.0,30994.0,0.9916,0.0188,0.9347,0.0078,0.853,0.1217,0.0,0.0639,0.0388"
"Greensborocity_al,"	"0.0025,22930.0,22930.0,0.9975,0.0,0.9518,0.0167,0.7911,0.173,0.0,0.0722,0.0315"
"Greenvillecity_al,"	"0.0436,0.0035,0.0045,22106.0,22106.0,0.4793,0.2788,0.9955,0.0052,0.9445,0.0164,0.7741,0.1865,0.0021,0.0651,0.0318"
"Grimestown_al,"	"0.0108,28839.0,28839.0,0.9892,0.0,0.963,0.0106,0.8447,0.1316,0.0,0.0447,0.0265"
"GroveHilltown_al,"	"0.0014,31012.0,31012.0,0.9986,0.0053,0.9455,0.0228,0.8045,0.1422,0.0,0.0698,0.0264"
"Gu-Wintown_al,"	"0.0,1.0,0.0,0.9506,0.0,0.7,0.225,0.0,0.1,0.0494"
"Guincity_al,"	"0.0129,26618.0,26618.0,0.9871,0.0068,0.9658,0.0029,0.8358,0.1418,0.0,0.049,0.0245"
"GulfShorescity_al,"	"0.043,41826.0,41826.0,0.957,0.0,0.937,0.0397,0.8138,0.146,0.0,0.0815,0.0232"
"Guntersvillecity_al,"	"0.0065,29882.0,29882.0,0.9935,0.003,0.9427,0.0125,0.7891,0.1682,0.0,0.0769,0.0418"
"Gurleytown_al,"	"0.0171,0.0,0.0079,23831.0,23831.0,0.5685,0.3082,0.9921,0.0,0.9331,0.0195,0.7878,0.1766,0.0139,0.0682,0.0334"
"Hackleburgtown_al,"	"0.002,26075.0,26075.0,0.998,0.0,0.979,0.003,0.8259,0.1543,0.0,0.0668,0.018"
"Haleburgtown_al,"	"0.0,25500.0,25500.0,1.0,0.0,1.0,0.0,0.7901,0.2099,0.0,0.0,0.0"
"Haleyvillecity_al,"	"0.0242,24907.0,24907.0,0.9758,0.006,0.9755,0.0,0.8122,0.1475,0.0,0.0687,0.0185"
"Hamiltoncity_al,"	"0.0021,27489.0,27489.0,0.9979,0.0033,0.9575,0.0092,0.7986,0.1666,0.0,0.047,0.0299"
"Hammondvilletown_al,"	"0.0021,33056.0,33056.0,0.9979,0.0,0.9355,0.0269,0.8761,0.0761,0.0,0.0761,0.0376"
"Hancevillecity_al,"	"0.0288,26351.0,26351.0,0.9712,0.0,0.9428,0.0035,0.8014,0.1492,0.0043,0.0738,0.0494"
"Harpersvilletown_al,"	"0.0505,0.0057,0.0024,31655.0,31655.0,0.5539,0.2765,0.9976,0.0,0.9666,0.0017,0.8114,0.151,0.0,0.0563,0.0317"
"Hartfordcity_al,"	"0.0047,23324.0,23324.0,0.9953,0.0,0.9826,0.0,0.7842,0.1718,0.0,0.0691,0.0174"
"Hartsellecity_al,"	"0.0153,40461.0,40461.0,0.9847,0.0027,0.9651,0.0048,0.8536,0.1171,0.001,0.0545,0.0264"
"HarvestCDP_al,"	"0.0074,0.9926,0.0103,0.952,0.0,0.8843,0.0922,0.0,0.0457,0.0376"
"Haydentown_al,"	"0.0043,31484.0,31484.0,0.9957,0.0051,0.9695,0.0,0.8839,0.1048,0.0,0.0482,0.0254"
"Haynevilletown_al,"	"0.0286,0.006,0.0026,19554.0,19554.0,0.5429,0.2586,0.9974,0.0072,0.9618,0.0072,0.7643,0.2054,0.0,0.0525,0.0239"
"HazelGreenCDP_al,"	"0.1052,0.0032,0.0164,0.5397,0.1311,0.9836,0.0061,0.9495,0.0207,0.8473,0.1132,0.0145,0.0704,0.0092"
"Headlandcity_al,"	"0.0584,0.0,0.0104,34388.0,34388.0,0.5266,0.1994,0.9896,0.012,0.954,0.0113,0.8501,0.1111,0.0,0.0645,0.0227"
"Heathtown_al,"	"0.0092,0.9908,0.0,0.9912,0.0,0.8837,0.093,0.0,0.0698,0.0088"
"Heflincity_al,"	"0.0445,0.0038,0.0141,28398.0,28398.0,0.4531,0.311,0.9859,0.0,0.9533,0.0048,0.8241,0.1317,0.0,0.065,0.0419"
"Helenacity_al,"	"0.0148,0.9852,0.0048,0.9544,0.0179,0.9102,0.0414,0.0,0.0728,0.0229"
"Henagartown_al,"	"0.0,29777.0,29777.0,1.0,0.0032,0.9611,0.0116,0.8448,0.1169,0.0,0.0606,0.0242"
"HighlandLaketown_al,"	"0.0614,0.0072,0.0162,0.5199,0.0975,0.9838,0.0,0.8854,0.0764,0.8562,0.1182,0.0,0.0703,0.0382"
"Hillsborotown_al,"	"0.0,1.0,0.0,0.9314,0.0196,0.8768,0.0986,0.0,0.0472,0.049"
"HobsonCitytown_al,"	"0.0031,17589.0,17589.0,0.9969,0.0,1.0,0.0,0.7865,0.1713,0.0,0.0716,0.0"
"Hodgestown_al,"	"0.0034,0.9966,0.0,0.951,0.0196,0.8063,0.1441,0.0,0.0766,0.0294"
"HokesBluffcity_al,"	"0.095,0.0075,0.0063,37923.0,37923.0,0.6368,0.1313,0.9937,0.0059,0.9693,0.0089,0.8266,0.1348,0.0,0.0677,0.016"
"HollyPondtown_al,"	"0.0174,28182.0,28182.0,0.9826,0.0081,0.9395,0.0081,0.8462,0.1227,0.0,0.0644,0.0444"
"Hollywoodtown_al,"	"0.0079,27500.0,27500.0,0.9921,0.0,0.9586,0.0083,0.8498,0.1245,0.0,0.0572,0.0331"
"HoltCDP_al,"	"0.0236,0.0024,0.0076,27273.0,27273.0,0.5736,0.2496,0.9924,0.0031,0.9623,0.021,0.8009,0.1612,0.0,0.0701,0.0136"
"Homewoodcity_al,"	"0.0527,0.0226,0.0637,45431.0,45431.0,0.3394,0.0446,0.9363,0.0172,0.8924,0.0359,0.8498,0.0831,0.0189,0.1081,0.0355"
"Hoovercity_al,"	"0.0507,0.0195,0.0636,61982.0,61982.0,0.3707,0.0383,0.9364,0.0173,0.904,0.0288,0.8868,0.073,0.0083,0.0689,0.0416"
"HornHilltown_al,"	"0.0,1.0,0.0,0.9485,0.0206,0.8121,0.1576,0.0,0.0424,0.0309"
"Hueytowncity_al,"	"0.0046,41225.0,41225.0,0.9954,0.0,0.9739,0.0115,0.8428,0.1132,0.0027,0.0625,0.0119"
"HuguleyCDP_al,"	"0.0074,28475.0,28475.0,0.9926,0.0,0.9331,0.0294,0.8337,0.1187,0.0,0.0593,0.0375"
"Huntsvillecity_al,"	"0.0588,0.0169,0.0493,41074.0,41074.0,0.4374,0.1179,0.9507,0.0159,0.916,0.0336,0.8379,0.1104,0.0057,0.0809,0.0288"
"Hurtsborotown_al,"	"0.0,16691.0,16691.0,1.0,0.0,0.9763,0.0,0.7182,0.25,0.0034,0.0593,0.0203"
"Hytoptown_al,"	"0.0,1.0,0.0,0.9703,0.0,0.939,0.0329,0.0,0.0704,0.0297"
"Idertown_al,"	"0.0092,0.9908,0.0,0.9619,0.0277,0.8076,0.181,0.0,0.0248,0.0104"
"IndianSpringsVilla_al,"	"0.0162,0.9838,0.0026,0.9614,0.0039,0.8686,0.0937,0.0051,0.0701,0.027"
"Irondalecity_al,"	"0.0437,46203.0,46203.0,0.9563,0.0025,0.9324,0.0285,0.8279,0.1229,0.0033,0.069,0.0333"
"Jacksoncity_al,"	"0.0103,34806.0,34806.0,0.9897,0.0046,0.9447,0.0206,0.8417,0.1231,0.0,0.046,0.0302"
"Jacksons'Gaptown_al,"	"0.0153,23026.0,23026.0,0.9847,0.0064,0.9395,0.0127,0.8399,0.1346,0.0,0.0477,0.0414"
"Jacksonvillecity_al,"	"0.0202,0.9798,0.0167,0.947,0.0271,0.7677,0.1135,0.0,0.1741,0.0092"
"Jaspercity_al,"	"0.0742,0.0056,0.0129,33044.0,33044.0,0.4708,0.2143,0.9871,0.0017,0.9503,0.0132,0.8199,0.1454,0.0,0.064,0.0347"
"Jemisontown_al,"	"0.0298,0.0,0.0308,33250.0,33250.0,0.564,0.2891,0.9692,0.0,0.9479,0.0083,0.8453,0.1232,0.0,0.0566,0.0438"
"Kansastown_al,"	"0.0,23021.0,23021.0,1.0,0.0,0.9541,0.0,0.81,0.175,0.0,0.045,0.0459"
"Kennedytown_al,"	"0.0038,0.9962,0.0,0.9815,0.0,0.8093,0.1565,0.0,0.0513,0.0185"
"Killentown_al,"	"0.0069,0.9931,0.0,0.9675,0.0186,0.8356,0.1153,0.007,0.0726,0.007"
"Kimberlytown_al,"	"0.0731,0.0,0.0091,46343.0,46343.0,0.585,0.1665,0.9909,0.0016,0.9709,0.0016,0.8914,0.0877,0.0,0.0403,0.0258"
"Kinseytown_al,"	"0.0078,27578.0,27578.0,0.9922,0.0099,0.9547,0.0057,0.8709,0.105,0.0,0.0537,0.0297"
"Kinstontown_al,"	"0.0099,30875.0,30875.0,0.9901,0.0161,0.9558,0.0,0.8203,0.1385,0.0,0.0541,0.0281"
"LaFayettecity_al,"	"0.0031,22768.0,22768.0,0.9969,0.0,0.9587,0.0202,0.7306,0.2278,0.0,0.0541,0.0211"
"LadoniaCDP_al,"	"0.0212,0.9788,0.0065,0.9336,0.0243,0.795,0.1668,0.0,0.0563,0.0356"
"LakePurdyCDP_al,"	"0.0541,54349.0,54349.0,0.9459,0.026,0.9066,0.0422,0.9259,0.0544,0.0061,0.0559,0.0191"
"LakeViewtown_al,"	"0.0107,54879.0,54879.0,0.9893,0.0,0.9528,0.0205,0.8934,0.0696,0.0,0.084,0.0267"
"Lakeviewtown_al,"	"0.0123,0.9877,0.0,0.9394,0.0,0.8222,0.1407,0.0,0.037,0.0606"
"Lanettcity_al,"	"0.0318,0.0014,0.0148,26197.0,26197.0,0.4891,0.3007,0.9852,0.0,0.9604,0.0155,0.8206,0.1522,0.0,0.0469,0.0241"
"Langstontown_al,"	"0.0,33333.0,33333.0,1.0,0.0,1.0,0.0,0.8167,0.1833,0.0,0.0278,0.0"
"Leedscity_al,"	"0.0591,0.0043,0.0107,37420.0,37420.0,0.5538,0.1779,0.9893,0.0027,0.956,0.0116,0.8527,0.1168,0.0,0.0499,0.0297"
"Leesburgtown_al,"	"0.0,34779.0,34779.0,1.0,0.0,0.9553,0.0096,0.835,0.1359,0.0,0.0502,0.0351"
"Leightontown_al,"	"0.0241,0.0086,0.0186,20500.0,20500.0,0.4303,0.4062,0.9814,0.0,0.9344,0.0164,0.7706,0.1948,0.0,0.0505,0.0492"
"Lestertown_al,"	"0.0,1.0,0.0,0.9231,0.0769,0.8961,0.1039,0.0,0.026,0.0"
"LevelPlainstown_al,"	"0.0657,38269.0,38269.0,0.9343,0.0341,0.872,0.0495,0.8658,0.1048,0.0034,0.045,0.041"
"Lexingtontown_al,"	"0.0048,31736.0,31736.0,0.9952,0.0,0.9859,0.0056,0.8099,0.1433,0.0,0.0599,0.0085"
"Libertyvilletown_al,"	"0.0,1.0,0.0,0.9362,0.0,0.9036,0.0964,0.0,0.0241,0.0638"
"Lincolncity_al,"	"0.0069,34053.0,34053.0,0.9931,0.0035,0.914,0.0436,0.8618,0.1186,0.0,0.0396,0.039"
"Lindencity_al,"	"0.0474,0.0038,0.0104,22303.0,22303.0,0.5177,0.2162,0.9896,0.0052,0.942,0.0124,0.8064,0.1624,0.0041,0.0547,0.0362"
"Linevillecity_al,"	"0.0092,23468.0,23468.0,0.9908,0.0,0.9573,0.0165,0.7879,0.1783,0.0,0.0583,0.0262"
"Lipscombcity_al,"	"0.0551,0.004,0.0221,30865.0,30865.0,0.6166,0.2173,0.9779,0.0255,0.8979,0.0186,0.805,0.1677,0.0,0.0595,0.058"
"Lismantown_al,"	"0.0,20333.0,20333.0,1.0,0.0041,0.9628,0.0083,0.762,0.1834,0.0,0.0677,0.0248"
"Littlevilletown_al,"	"0.0021,32583.0,32583.0,0.9979,0.0026,0.9711,0.0,0.8365,0.13,0.0,0.063,0.0262"
"Livingstoncity_al,"	"0.0535,0.0186,0.0024,13516.0,13516.0,0.4128,0.2087,0.9976,0.0022,0.9599,0.0074,0.7806,0.1748,0.0,0.087,0.0304"
"Loachapokatown_al,"	"0.0073,0.9927,0.0182,0.9636,0.0,0.8108,0.1622,0.0,0.0541,0.0182"
"Lockharttown_al,"	"0.0073,0.9927,0.0,0.9571,0.0,0.8384,0.1311,0.0,0.0562,0.0429"
"LocustForktown_al,"	"0.0038,39333.0,39333.0,0.9962,0.0,0.9534,0.0078,0.8522,0.1223,0.0052,0.0471,0.0337"
"Louisvilletown_al,"	"0.0711,20859.0,20859.0,0.9289,0.0,0.9537,0.0,0.7836,0.1715,0.0,0.0604,0.0463"
"Lowndesborotown_al,"	"0.0114,0.9886,0.0,0.9878,0.0,0.8058,0.1511,0.0,0.0647,0.0122"
"Loxleytown_al,"	"0.0598,0.0087,0.0185,0.5543,0.2272,0.9815,0.0,0.949,0.0158,0.8406,0.126,0.0035,0.076,0.0316"
"Luvernecity_al,"	"0.008,22457.0,22457.0,0.992,0.0,0.9581,0.0227,0.8173,0.1588,0.0,0.047,0.0192"
"Lynntown_al,"	"0.0053,26125.0,26125.0,0.9947,0.0,0.9644,0.0119,0.8479,0.1365,0.0,0.0336,0.0237"
"Macedoniatown_al,"	"0.0058,0.9942,0.0,0.9558,0.0,0.8109,0.1723,0.0,0.0294,0.0442"
"Madisoncity_al,"	"0.0614,0.0149,0.0561,63849.0,63849.0,0.3641,0.0433,0.9439,0.0235,0.893,0.0406,0.9003,0.0562,0.0083,0.0713,0.0346"
"Madridtown_al,"	"0.0064,0.9936,0.0305,0.9542,0.0,0.8361,0.1434,0.0,0.0369,0.0153"
"Malverntown_al,"	"0.0115,0.9885,0.0,0.9554,0.0081,0.8848,0.0645,0.0,0.0761,0.0365"
"Maplesvilletown_al,"	"0.0015,0.9985,0.0,0.9676,0.0072,0.8096,0.1558,0.0,0.0769,0.0252"
"Margarettown_al,"	"0.0,30147.0,30147.0,1.0,0.0109,0.9563,0.0,0.8709,0.1013,0.0,0.0848,0.0328"
"Marioncity_al,"	"0.0516,0.013,0.0035,24330.0,24330.0,0.469,0.234,0.9965,0.0,0.9721,0.0131,0.751,0.1778,0.0,0.1055,0.0148"
"Maytowntown_al,"	"0.0041,0.9959,0.0,0.8862,0.0958,0.8208,0.1584,0.0,0.039,0.018"
"McDonaldChapelCDP_al,"	"0.0265,0.9735,0.0069,0.9794,0.0137,0.7546,0.227,0.0,0.0328,0.0"
"McIntoshtown_al,"	"0.0318,0.0,0.0408,28214.0,28214.0,0.7261,0.0828,0.9592,0.0,0.9333,0.0,0.8378,0.1297,0.0556,0.0541,0.0111"
"McKenzietown_al,"	"0.0,18173.0,18173.0,1.0,0.0,0.9512,0.007,0.8276,0.1513,0.0,0.0383,0.0418"
"McMullentown_al,"	"0.0,1.0,0.0,0.9643,0.0,0.7719,0.2281,0.0,0.1053,0.0357"
"MeadowbrookCDP_al,"	"0.0044,83715.0,83715.0,0.9956,0.0,0.9813,0.0037,0.8842,0.061,0.0,0.0978,0.015"
"Memphistown_al,"	"0.0,1.0,0.0,1.0,0.0,0.8,0.0667,0.0,0.1333,0.0"
"Mentonetown_al,"	"0.061,0.0058,0.006,0.5436,0.2122,0.994,0.0,0.9522,0.0239,0.8026,0.1513,0.0,0.0795,0.0239"
"MeridianvilleCDP_al,"	"0.0221,0.9779,0.0068,0.9157,0.0109,0.8632,0.0957,0.0054,0.057,0.0612"
"Midfieldcity_al,"	"0.0067,31378.0,31378.0,0.9933,0.0043,0.9501,0.0139,0.8199,0.14,0.0,0.0616,0.0317"
"MidlandCitytown_al,"	"0.0046,20000.0,20000.0,0.9954,0.0129,0.9414,0.0186,0.8039,0.158,0.0,0.0729,0.0271"
"Midwaytown_al,"	"0.038,0.0,0.0087,12143.0,12143.0,0.5021,0.3671,0.9913,0.0,0.9767,0.0,0.7672,0.1803,0.0,0.0525,0.0233"
"MignonCDP_al,"	"0.0092,21019.0,21019.0,0.9908,0.0,0.9556,0.0444,0.7493,0.1974,0.0,0.0808,0.0"
"Millbrookcity_al,"	"0.014,43838.0,43838.0,0.986,0.0031,0.9452,0.0218,0.89,0.074,0.0,0.0737,0.0299"
"Millporttown_al,"	"0.0482,0.0,0.0034,0.5046,0.3168,0.9966,0.0,0.9543,0.0104,0.7976,0.173,0.0,0.0642,0.0353"
"Millrytown_al,"	"0.0439,0.0,0.0,24886.0,24886.0,0.6005,0.224,1.0,0.0,0.9251,0.0187,0.8132,0.1829,0.0,0.0467,0.0562"
"MinorCDP_al,"	"0.0,1.0,0.0,0.9475,0.0357,0.8258,0.1339,0.0,0.0403,0.0168"
"Mobilecity_al,"	"0.0574,0.0094,0.0295,31445.0,31445.0,0.4982,0.1483,0.9705,0.0106,0.9254,0.0272,0.8208,0.1376,0.0033,0.0697,0.0336"
"Monroevillecity_al,"	"0.003,28229.0,28229.0,0.997,0.0011,0.9681,0.0135,0.8111,0.1619,0.0,0.0436,0.0173"
"Montevallocity_al,"	"0.0367,0.0533,0.0156,30541.0,30541.0,0.4667,0.1654,0.9844,0.0,0.9479,0.0103,0.8269,0.1074,0.0,0.1103,0.0418"
"Montgomerycity_al,"	"0.0519,0.0101,0.0214,35627.0,35627.0,0.4612,0.149,0.9786,0.0103,0.9364,0.0201,0.8379,0.1158,0.0027,0.0737,0.0305"
"Moodytown_al,"	"0.0496,0.0041,0.0065,39500.0,39500.0,0.5702,0.218,0.9935,0.0062,0.9696,0.0075,0.8507,0.1242,0.0,0.0542,0.0167"
"MooresMillCDP_al,"	"0.0123,50292.0,50292.0,0.9877,0.0108,0.9491,0.0041,0.8783,0.1068,0.0,0.0391,0.036"
"Mooresvilletown_al,"	"0.0,1.0,0.0,0.85,0.1,0.7209,0.2093,0.0,0.0698,0.05"
"Morristown_al,"	"0.0047,0.9953,0.0,0.9421,0.0466,0.8997,0.0801,0.0028,0.0362,0.0085"
"Mossestown_al,"	"0.0451,0.0,0.0047,17031.0,17031.0,0.4404,0.352,0.9953,0.0,0.9688,0.0142,0.7325,0.2318,0.0,0.0596,0.017"
"Moultoncity_al,"	"0.0347,0.0013,0.0072,26591.0,26591.0,0.4938,0.3295,0.9928,0.013,0.9379,0.0043,0.8205,0.1583,0.0065,0.037,0.0383"
"Moundvilletown_al,"	"0.0037,31944.0,31944.0,0.9963,0.0,0.9518,0.0278,0.8015,0.1493,0.0,0.0647,0.0205"
"MountOliveCDP_al,"	"0.0027,48291.0,48291.0,0.9973,0.0031,0.9648,0.0107,0.8307,0.1325,0.0,0.0598,0.0214"
"MountVernontown_al,"	"0.0354,0.0039,0.0,29861.0,29861.0,0.6483,0.2122,1.0,0.0034,0.9661,0.0102,0.7964,0.1824,0.0,0.0407,0.0203"
"MountainBrookcity_al,"	"0.0233,100483.0,100483.0,0.9767,0.0065,0.9308,0.0422,0.8604,0.1004,0.0037,0.0638,0.0168"
"Mountainborotown_al,"	"0.0138,0.9862,0.0139,0.9306,0.0069,0.8015,0.1835,0.0,0.0412,0.0486"
"Mulgatown_al,"	"0.0034,0.9966,0.0,1.0,0.0,0.8476,0.1239,0.0,0.0499,0.0"
"MunfordCDP_al,"	"0.0686,0.0058,0.0,0.547,0.2465,1.0,0.0093,0.9907,0.0,0.8187,0.1573,0.0,0.0768,0.0"
"MuscleShoalscity_al,"	"0.0036,40216.0,40216.0,0.9964,0.0019,0.9679,0.0118,0.8519,0.1015,0.0011,0.0807,0.0173"
"Myrtlewoodtown_al,"	"0.0,1.0,0.0,1.0,0.0,0.7664,0.2336,0.0,0.0,0.0"
"NapierFieldtown_al,"	"0.028,0.972,0.0109,0.9399,0.0,0.8715,0.0909,0.0,0.0721,0.0492"
"NaturalBridgetown_al,"	"0.0,1.0,0.0,1.0,0.0,0.8889,0.1111,0.0,0.0,0.0"
"Nauvootown_al,"	"0.0,1.0,0.0,0.9167,0.0,0.8514,0.1351,0.0,0.036,0.0833"
"Nectartown_al,"	"0.0,44167.0,44167.0,1.0,0.0,0.9789,0.0,0.8664,0.0879,0.0211,0.0717,0.0"
"Needhamtown_al,"	"0.0,1.0,0.0,0.9211,0.0,0.7159,0.2614,0.0,0.1023,0.0789"
"NewBrocktontown_al,"	"0.0059,24032.0,24032.0,0.9941,0.0105,0.9475,0.0063,0.7921,0.185,0.0,0.0499,0.0357"
"NewHopecity_al,"	"0.0165,31458.0,31458.0,0.9835,0.0,0.9599,0.0128,0.8465,0.1207,0.0046,0.0652,0.0228"
"NewMarketCDP_al,"	"0.0264,0.9736,0.0,0.9278,0.0368,0.805,0.1745,0.0,0.0423,0.0353"
"NewSitetown_al,"	"0.0,29167.0,29167.0,1.0,0.0,0.9722,0.0056,0.8411,0.1384,0.0,0.0658,0.0222"
"Newberntown_al,"	"0.0,1.0,0.0,0.9688,0.0,0.716,0.2663,0.0,0.0178,0.0312"
"Newtontown_al,"	"0.004,33021.0,33021.0,0.996,0.0028,0.9461,0.0111,0.8292,0.1445,0.0,0.0482,0.0401"
"Newvilletown_al,"	"0.0505,0.0,0.0228,0.4646,0.2879,0.9772,0.0,0.9733,0.0,0.8591,0.1208,0.0,0.0201,0.0267"
"NorthBibbtown_al,"	"0.0085,0.9915,0.0,0.9472,0.028,0.8864,0.0912,0.0,0.0523,0.0248"
"NorthCourtlandtown_al,"	"0.0293,0.0,0.0,19875.0,19875.0,0.5042,0.3368,1.0,0.0,0.961,0.012,0.8117,0.1753,0.0,0.0438,0.027"
"NorthJohnstown_al,"	"0.0,1.0,0.0,0.6176,0.0,0.7364,0.1636,0.0,0.1,0.3824"
"Northportcity_al,"	"0.0337,40206.0,40206.0,0.9663,0.0124,0.9248,0.0223,0.8426,0.115,0.0049,0.0749,0.0355"
"Notasulgatown_al,"	"0.0148,0.9852,0.0,0.9676,0.0029,0.7943,0.17,0.0,0.0714,0.0295"
"OakGrovetown_al,"	"0.0105,28625.0,28625.0,0.9895,0.0166,0.9558,0.011,0.904,0.0904,0.0,0.0254,0.0166"
"OakHilltown_al,"	"0.0,1.0,0.0,1.0,0.0,0.8125,0.4375,0.0,0.0,0.0"
"Oakmantown_al,"	"0.0,22014.0,22014.0,1.0,0.0,0.9714,0.0052,0.7779,0.1938,0.0,0.0311,0.0234"
"Odenvilletown_al,"	"0.0045,0.9955,0.0048,0.943,0.0,0.87,0.0944,0.0,0.0806,0.0523"
"Ohatcheetown_al,"	"0.0081,38359.0,38359.0,0.9919,0.0062,0.9648,0.0248,0.8059,0.1474,0.0,0.0742,0.0041"
"Oneontacity_al,"	"0.0515,0.0037,0.0841,28620.0,28620.0,0.4749,0.2876,0.9159,0.0076,0.8646,0.0038,0.8192,0.1398,0.0,0.063,0.124"
"Onychatown_al,"	"0.0192,0.9808,0.0,0.9574,0.0426,0.7953,0.1871,0.0,0.0468,0.0"
"Opelikacity_al,"	"0.0685,0.0121,0.0133,33397.0,33397.0,0.4901,0.1774,0.9867,0.0064,0.9523,0.0156,0.8459,0.1058,0.0005,0.0767,0.0251"
"Oppcity_al,"	"0.0053,26702.0,26702.0,0.9947,0.0022,0.977,0.008,0.8232,0.143,0.0,0.0759,0.0128"
"OrangeBeachcity_al,"	"0.0451,0.9549,0.0094,0.9343,0.0359,0.8027,0.162,0.0,0.0555,0.0204"
"Orrvilletown_al,"	"0.0,1.0,0.0,0.9811,0.0,0.8377,0.1466,0.0,0.0471,0.0189"
"OwensCrossRoadsto_al,"	"0.0113,34856.0,34856.0,0.9887,0.0145,0.9758,0.0,0.8374,0.1084,0.0,0.08,0.0097"
"Oxfordcity_al,"	"0.0521,0.0038,0.0277,40397.0,40397.0,0.5462,0.203,0.9723,0.0056,0.9349,0.0209,0.8458,0.1162,0.0,0.0611,0.0386"
"Ozarkcity_al,"	"0.088,0.0025,0.0252,29330.0,29330.0,0.5383,0.1983,0.9748,0.0109,0.909,0.0381,0.8216,0.1405,0.0031,0.0617,0.0389"
"PaintRocktown_al,"	"0.0,35521.0,35521.0,1.0,0.0,0.9867,0.0133,0.8531,0.0734,0.0,0.0847,0.0"
"Parrishtown_al,"	"0.0,21711.0,21711.0,1.0,0.0,0.9526,0.0237,0.7778,0.1891,0.0,0.0536,0.0237"
"Pelhamcity_al,"	"0.0544,0.0108,0.0568,54808.0,54808.0,0.4875,0.0864,0.9432,0.0091,0.8987,0.0241,0.8839,0.0763,0.0066,0.0682,0.0616"
"PellCitycity_al,"	"0.0119,37250.0,37250.0,0.9881,0.0039,0.9609,0.0193,0.8238,0.1305,0.0,0.0757,0.0159"
"Penningtontown_al,"	"0.0229,0.9771,0.0,0.935,0.0488,0.8496,0.1504,0.0,0.0113,0.0163"
"Petreytown_al,"	"0.0,1.0,0.0,0.92,0.08,0.7963,0.1852,0.0,0.037,0.0"
"PhenixCitycity_al,"	"0.0619,0.0031,0.0169,26720.0,26720.0,0.5014,0.2598,0.9831,0.0062,0.9425,0.0195,0.8374,0.141,0.0019,0.0492,0.0298"
"PhilCampbelltown_al,"	"0.0491,0.0027,0.0037,24598.0,24598.0,0.4814,0.3395,0.9963,0.0,0.9809,0.0106,0.8157,0.1486,0.0,0.0657,0.0085"
"Pickensvilletown_al,"	"0.0075,25357.0,25357.0,0.9925,0.0,0.991,0.0,0.7885,0.1917,0.0,0.0415,0.009"
"Piedmontcity_al,"	"0.0315,0.0017,0.0044,24893.0,24893.0,0.4787,0.341,0.9956,0.0032,0.9738,0.0135,0.8097,0.1637,0.0,0.0523,0.0095"
"PikeRoadcity_al,"	"0.0,1.0,0.0,0.9043,0.0,0.8068,0.0821,0.0,0.2174,0.0957"
"Pinckardtown_al,"	"0.0,36875.0,36875.0,1.0,0.0,0.9705,0.0074,0.8651,0.1017,0.0037,0.0499,0.0185"
"PineAppletown_al,"	"0.0,1.0,0.0,1.0,0.0,0.8532,0.1101,0.0,0.0367,0.0"
"PineHilltown_al,"	"0.058,0.0,0.0044,0.5833,0.2228,0.9956,0.0054,0.951,0.0136,0.8108,0.1562,0.0,0.0676,0.03"
"PineRidgetown_al,"	"0.004,0.996,0.0,0.9691,0.0,0.8475,0.1243,0.0,0.1017,0.0309"
"PinsonCDP_al,"	"0.016,39583.0,39583.0,0.984,0.0,0.9209,0.0272,0.8779,0.0943,0.0,0.0577,0.0519"
"Pisgahtown_al,"	"0.0,1.0,0.0068,0.9795,0.0068,0.8649,0.0991,0.0,0.0468,0.0068"
"PleasantGrovecity_al,"	"0.0008,52776.0,52776.0,0.9992,0.0,0.9487,0.0149,0.847,0.1161,0.0,0.051,0.0364"
"PleasantGrovestown_al,"	"0.0047,33854.0,33854.0,0.9953,0.0,0.9701,0.0,0.8736,0.069,0.0,0.0776,0.0299"
"PointClearCDP_al,"	"0.0216,37305.0,37305.0,0.9784,0.0127,0.8688,0.0367,0.8606,0.1162,0.0,0.0338,0.0818"
"Pollardtown_al,"	"0.0,1.0,0.0,0.9,0.0,0.8684,0.1316,0.0,0.0395,0.1"
"Powelltown_al,"	"0.0838,0.0,0.0241,0.4171,0.3618,0.9759,0.0,0.8933,0.0267,0.7969,0.2071,0.0,0.0813,0.08"
"Prattvillecity_al,"	"0.0553,0.005,0.0128,45728.0,45728.0,0.5587,0.132,0.9872,0.0079,0.9405,0.0302,0.8703,0.0929,0.0017,0.0683,0.0197"
"Pricevilletown_al,"	"0.0074,51875.0,51875.0,0.9926,0.0,0.9803,0.009,0.8424,0.1264,0.0,0.0509,0.0108"
"Prichardcity_al,"	"0.0432,0.0015,0.0071,19544.0,19544.0,0.5403,0.2748,0.9929,0.0056,0.9411,0.0175,0.775,0.1895,0.0016,0.0626,0.0343"
"Providencetown_al,"	"0.0,1.0,0.0,0.9477,0.0131,0.8074,0.1554,0.0,0.0574,0.0392"
